"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
15195,"20150319",157500,3,1,1100,27008,1,0,0,3,6,960,140,1935,0,98178,47.4963,-122.249,1280,8890
15203,"20141119",710000,4,1.75,2000,6000,1,0,3,5,7,1000,1000,1956,0,98109,47.6428,-122.348,2610,4377
15204,"20150501",289950,3,2.5,1770,9450,1,0,0,3,8,1770,0,1988,0,98001,47.3196,-122.272,2200,8582
15205,"20141016",1900000,4,2.75,4280,12668,2,0,0,3,9,3900,380,1947,2008,98004,47.6185,-122.219,3590,12670
15209,"20141027",155000,3,1.5,970,8400,1,0,0,3,7,970,0,1966,0,98003,47.3284,-122.331,1230,8400
15210,"20140818",515000,4,1.5,1740,8160,1.5,0,0,4,7,1400,340,1946,0,98177,47.7243,-122.363,1600,8160
15212,"20150310",915000,3,2.25,2390,2750,2,0,0,5,8,1580,810,1925,0,98109,47.6339,-122.354,2200,5160
15213,"20140715",350000,2,1.75,1080,7242,2,0,0,4,7,1080,0,1984,0,98034,47.7065,-122.235,1800,7321
15215,"20150305",175000,3,1,1070,6164,1,0,0,3,7,1070,0,1967,0,98001,47.3377,-122.291,1320,7920
15217,"20141227",475000,4,3,2400,5400,2,0,2,4,7,1600,800,1965,0,98178,47.5099,-122.26,2400,5400
15219,"20140717",645000,4,2.5,2860,14000,2,0,0,3,8,2860,0,1995,0,98019,47.7306,-121.973,2650,14564
15220,"20141202",410000,3,1.5,2270,8187,1,0,0,4,8,1420,850,1954,0,98155,47.7573,-122.278,2020,14092
15221,"20150331",480000,4,2.5,2180,9861,2,0,2,3,8,2180,0,1997,0,98045,47.4817,-121.802,2390,9761
15222,"20140701",725000,3,1.75,1860,6000,2,0,2,4,8,1860,0,1959,0,98144,47.5981,-122.288,3030,7119
15223,"20140522",1150000,6,4.5,6040,219542,2,0,0,3,11,4100,1940,1996,0,98029,47.5622,-122.003,2010,32362
15224,"20140702",3e+05,2,1,1010,11919,1,0,0,3,6,1010,0,1947,0,98155,47.7461,-122.322,1220,11240
15225,"20150309",752000,4,2.5,2570,8178,1,0,2,3,8,1710,860,1961,0,98118,47.5483,-122.261,2050,7500
15226,"20140923",585000,4,2.5,1950,3720,2,0,0,3,8,1950,0,2004,0,98029,47.5503,-121.997,1720,3720
15227,"20150213",678700,3,1.75,1970,10548,1,0,0,4,8,1300,670,1973,0,98033,47.6669,-122.179,2500,8548
15228,"20150417",603000,4,2.25,2110,11155,2,0,0,3,9,2110,0,1975,0,98074,47.6386,-122.058,2660,11900
15229,"20150320",715000,3,1.75,1650,7276,1.5,0,4,4,7,1150,500,1928,0,98117,47.6989,-122.399,2300,8088
15231,"20150429",1085000,3,2.5,2840,7500,2,0,3,3,11,2840,0,1997,0,98034,47.7049,-122.224,2580,5918
15233,"20141013",359000,3,2.25,1650,7218,1,0,0,3,7,1230,420,1985,0,98133,47.7237,-122.335,1690,7459
15234,"20140826",745000,4,2,1960,4520,1,0,0,3,8,960,1000,1922,2001,98116,47.58,-122.405,1680,4520
15237,"20140903",615000,3,2.5,1980,3128,2,0,0,3,8,1890,90,2009,0,98027,47.5456,-122.016,2160,2240
15238,"20140929",1031000,3,2.5,4110,35741,2,0,0,3,7,4110,0,1976,0,98033,47.6642,-122.171,2710,8865
15239,"20150106",283500,4,2.5,1990,5577,2,0,0,3,7,1990,0,1999,0,98092,47.3191,-122.191,2020,6400
15241,"20150225",370000,4,2.5,2320,9264,2,0,0,3,8,2320,0,1994,0,98188,47.4449,-122.274,2320,9129
15244,"20140826",480000,4,2.25,2520,2370,2,0,0,3,8,1690,830,1908,0,98122,47.6109,-122.303,1530,2370
15245,"20140617",667500,3,2,1880,3800,1,0,0,5,7,1030,850,1927,0,98115,47.6841,-122.309,1700,3800
15247,"20140808",2300000,7,4.75,5310,8816,2,0,0,3,10,3650,1660,2013,0,98004,47.6221,-122.208,2920,10610
15248,"20140616",465000,3,2.25,2670,7500,1,0,0,4,7,1640,1030,1966,0,98166,47.4608,-122.354,1970,9598
15249,"20141020",192500,1,1,470,63737,1,0,2,5,5,470,0,1924,0,98022,47.2163,-121.984,1350,46762
15251,"20140602",439800,3,1.5,1120,6900,1,0,0,5,7,1120,0,1956,0,98007,47.6023,-122.132,1300,7000
15252,"20140725",468000,4,1.75,2250,8580,1,0,0,4,7,1330,920,1958,0,98011,47.7633,-122.199,2250,10032
15257,"20140617",375000,3,1.75,1160,22470,1,0,0,4,7,1160,0,1976,0,98028,47.7595,-122.23,1940,15999
15259,"20150212",3065000,5,3,4150,7500,2.5,0,4,5,11,3510,640,1909,0,98119,47.6303,-122.362,2250,4050
15261,"20140523",9e+05,3,3.5,4080,217697,1.5,0,3,3,10,4080,0,2000,0,98092,47.2604,-122.139,2710,217790
15266,"20140918",345000,2,1,1130,8081,1,0,0,4,7,1130,0,1921,0,98133,47.7064,-122.355,1220,7800
15267,"20150408",229000,4,1,1320,5000,1.5,0,0,3,7,1320,0,1928,0,98106,47.5457,-122.363,1640,5164
15273,"20140812",237000,3,2,1210,6634,1,0,0,4,7,1210,0,1985,0,98031,47.4097,-122.193,1560,7200
15274,"20150314",399950,3,2.25,1560,11997,1,0,0,3,7,1260,300,1988,0,98065,47.5378,-121.742,1820,36590
15277,"20150428",513000,4,2.5,1930,8040,1,0,0,3,7,1380,550,1978,0,98034,47.7283,-122.218,2080,7200
15278,"20141001",772500,4,2.5,3230,4290,2,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083
15279,"20141219",765000,4,2.5,3230,4290,2,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083
15280,"20141010",696950,4,2.75,2450,5376,1.5,0,0,4,7,1550,900,1920,0,98117,47.6865,-122.396,1920,5264
15281,"20150213",329000,3,1,1200,5650,1.5,0,0,3,7,1200,0,1928,0,98178,47.5065,-122.249,1610,5650
15282,"20141218",339999,3,2.5,2360,8093,2,0,0,3,8,2360,0,1995,0,98092,47.3257,-122.17,1860,6762
15283,"20140714",364500,3,1,1060,9506,1,0,0,3,7,1060,0,1959,0,98125,47.7317,-122.31,1520,8469
15284,"20140514",607500,5,1.75,2220,6000,1.5,0,0,3,7,1420,800,1923,0,98199,47.648,-122.384,1550,1715
15286,"20150421",479900,4,2,2510,9750,1,0,0,3,8,1630,880,1960,0,98028,47.7438,-122.229,1980,9750
15288,"20140512",192000,2,1,700,10540,1,0,0,3,6,700,0,1953,0,98166,47.438,-122.336,890,10540
15290,"20140715",340000,3,2,1130,9879,2,0,0,3,6,1130,0,1996,0,98053,47.635,-121.964,1900,14907
15291,"20141028",340000,3,2,1420,6060,1,0,0,5,7,830,590,1942,0,98146,47.5102,-122.372,1420,6360
15292,"20141013",635250,3,2.25,2210,22040,1,0,0,5,8,1510,700,1976,0,98004,47.5904,-122.194,2470,14258
15295,"20150409",4e+05,4,1.75,1770,12875,1,0,0,3,8,1770,0,1988,0,98028,47.7438,-122.247,2150,12875
15296,"20150506",640500,3,1,1070,4505,1,0,2,4,7,1070,0,1919,0,98136,47.5305,-122.384,1380,4505
15297,"20150430",570000,3,2,1930,10929,1,0,0,3,8,1260,670,1964,0,98155,47.7657,-122.272,2030,8750
15298,"20140625",1330000,3,1.5,1940,2885,1.5,0,2,3,8,1940,0,1900,0,98119,47.6308,-122.369,2550,3600
15300,"20140819",325000,3,2.5,1740,5267,2,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000
15301,"20150421",335000,3,2.5,1740,5267,2,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000
15302,"20141113",314000,5,2.75,2210,13500,1,0,0,5,7,1460,750,1963,0,98188,47.4468,-122.282,1590,10850
15303,"20140923",625000,4,2,2190,3622,1.5,0,0,5,8,1990,200,1925,0,98115,47.6887,-122.312,1450,3082
15307,"20150417",358000,4,2.75,2580,11900,1,0,0,4,7,1620,960,1967,0,98058,47.4475,-122.159,1570,9375
15308,"20150313",297975,3,2.25,2820,8100,1,0,0,4,7,1720,1100,1947,0,98168,47.4944,-122.304,1040,8100
15310,"20140626",210000,2,1,720,8040,1,0,0,3,6,720,0,1943,0,98166,47.4662,-122.359,2300,9500
15312,"20141022",550000,3,2.5,1550,1092,3,0,0,3,8,1390,160,2004,0,98102,47.6355,-122.324,1550,1079
15316,"20150428",275000,5,2,2260,11970,1,0,0,4,7,1250,1010,1962,0,98031,47.3896,-122.218,1950,11970
15317,"20140915",493000,3,2.75,1720,6720,1,0,0,4,7,1270,450,1947,0,98122,47.6138,-122.298,1690,3248
15319,"20150204",334000,3,2.25,2000,7225,2,0,0,4,7,2000,0,1985,0,98030,47.349,-122.167,1950,7464
15320,"20140703",605000,4,2.5,2800,10786,1,0,0,3,8,1420,1380,1970,0,98008,47.5959,-122.116,2140,10788
15322,"20141125",345000,3,1,1620,10610,1,0,0,4,6,1620,0,1958,0,98059,47.474,-122.125,1680,10795
15323,"20141030",999000,3,2.5,2710,23292,1,0,4,3,9,2080,630,1956,0,98177,47.7608,-122.374,2430,20000
15327,"20150206",295000,4,1.75,1800,28650,1,0,0,4,7,1800,0,1975,0,98031,47.3926,-122.166,1800,5234
15329,"20140731",1305000,5,3.5,3270,4080,2,0,0,3,9,2180,1090,2011,0,98115,47.6754,-122.327,1410,4080
15331,"20141223",520000,4,0.75,1960,8277,1,1,4,4,7,1320,640,1923,1986,98198,47.3648,-122.325,1940,8402
15333,"20140520",475000,4,1.75,1650,7775,1,0,0,4,7,1150,500,1950,0,98133,47.715,-122.354,1390,7200
15338,"20140630",235000,2,1,900,28800,1,0,0,1,6,900,0,1928,0,98065,47.5245,-121.822,1360,7200
15339,"20140812",325000,2,1,1400,10800,1,0,0,4,7,1400,0,1974,0,98011,47.7726,-122.21,1560,11280
15340,"20140528",425000,4,2.75,1680,9545,1,0,0,4,7,1080,600,1979,0,98028,47.739,-122.243,1890,9545
15342,"20140528",635000,3,2.5,2300,5500,1.5,0,0,4,8,2000,300,1921,0,98144,47.5785,-122.293,2100,5000
15343,"20140514",223000,3,1.75,1340,7473,1,0,0,4,7,1340,0,1973,0,98002,47.3087,-122.206,1510,8240
15344,"20150413",425000,3,2.75,2600,10874,2,0,0,3,9,2600,0,1994,0,98042,47.3815,-122.146,2800,11504
15345,"20150506",190000,3,2.25,1640,7730,1,0,0,4,7,1220,420,1989,0,98038,47.3576,-122.039,1560,7566
15347,"20140606",450000,3,2.5,1480,1961,2,0,0,3,8,1480,0,2005,0,98029,47.5478,-122,1400,1138
15348,"20140519",1468000,4,3.25,5010,34460,2,0,0,3,12,5010,0,1988,0,98006,47.5469,-122.127,4760,34460
15350,"20141204",835000,4,2.75,4030,10240,2,0,2,3,8,3310,720,1943,1994,98177,47.7168,-122.365,2490,7680
15351,"20140618",9e+05,6,3,3020,13783,2,0,0,3,8,3020,0,1952,2002,98040,47.5722,-122.226,1720,13500
15352,"20141124",290000,2,2,1590,9375,1,0,0,3,7,910,680,1983,0,98055,47.4585,-122.205,1560,8524
15353,"20140808",1035000,4,2.5,2910,9131,2,0,0,3,10,2910,0,2014,0,98033,47.6826,-122.186,1880,11212
15355,"20141218",572500,3,2,2290,11200,2,0,0,3,9,2290,0,1979,0,98052,47.6517,-122.124,2250,10000
15356,"20150324",389000,3,1.75,2180,9220,1,0,0,4,7,1090,1090,1938,0,98001,47.3547,-122.285,2050,22400
15357,"20140821",350000,4,1.75,2740,10086,1,0,0,3,7,1440,1300,1972,0,98168,47.5112,-122.329,1710,9840
15358,"20140728",476000,4,2.5,2740,33158,2,0,0,3,9,2740,0,1993,0,98042,47.3333,-122.074,2740,36074
15359,"20140904",1046250,2,3,2330,3600,2,0,0,5,10,1870,460,1927,1979,98112,47.6316,-122.282,2950,7200
15360,"20141217",287000,3,2.25,2300,7200,1,0,0,4,8,1550,750,1978,0,98003,47.324,-122.328,2000,7350
15361,"20141107",707500,4,4,1550,6596,1.5,0,0,5,7,1550,0,1907,0,98107,47.6711,-122.398,1830,4850
15363,"20141203",720000,3,1.5,2180,5000,1,0,3,4,8,1090,1090,1941,0,98116,47.5787,-122.402,2070,5000
15366,"20140520",120750,3,1.75,1140,9628,1,0,0,4,7,1140,0,1969,0,98023,47.2933,-122.372,1510,9633
15367,"20141021",195000,3,1.75,1140,9628,1,0,0,4,7,1140,0,1969,0,98023,47.2933,-122.372,1510,9633
15368,"20150126",650000,4,1.5,2480,6383,1,0,0,3,7,1380,1100,1946,0,98119,47.6445,-122.374,1440,6000
15371,"20140822",436000,4,2,1600,15044,1,0,0,3,7,1600,0,1972,0,98034,47.72,-122.216,1660,8102
15373,"20140813",547500,3,2,1850,9570,1,0,0,4,7,950,900,1940,0,98115,47.697,-122.322,1430,6380
15376,"20141121",880000,4,1.75,2510,5800,1,0,2,4,9,1830,680,1953,0,98199,47.648,-122.41,2190,5800
15378,"20150408",1950000,4,2.5,3440,14554,2,1,4,3,8,2170,1270,2012,0,98155,47.7364,-122.286,3170,11810
15388,"20140814",679000,3,2.5,2770,9350,2,0,3,3,8,2770,0,1957,2000,98056,47.5253,-122.201,2660,9695
15390,"20150114",757500,5,2.25,3160,8065,2,0,0,3,8,3160,0,1977,0,98027,47.5678,-122.089,2540,7917
15392,"20140723",424900,4,2.75,2950,49658,1,0,0,4,8,2950,0,1960,1998,98010,47.3596,-121.922,1720,54672
15393,"20150107",551100,3,1,1430,8640,1,0,0,5,7,1430,0,1954,0,98006,47.572,-122.147,1430,9840
15394,"20141107",421000,3,2,1420,12655,1,0,0,5,7,1420,0,1968,0,98056,47.5309,-122.186,2020,9655
15395,"20140801",635000,4,1.75,2460,7560,2,0,0,4,8,2460,0,1952,0,98177,47.7256,-122.367,2760,8918
15396,"20141209",255000,3,1,1340,6120,1.5,0,0,4,7,1340,0,1920,0,98108,47.5272,-122.322,1260,6000
15397,"20150310",419950,4,1,1530,7920,1,0,0,3,7,1030,500,1955,0,98166,47.4544,-122.36,1690,7920
15398,"20141210",325000,6,3,2650,12870,1,0,0,4,7,2650,0,1977,0,98022,47.2069,-121.989,1450,8668
15399,"20150421",281000,4,2.25,1677,3600,2,0,0,3,7,1677,0,2012,0,98092,47.32,-122.178,1677,3600
15400,"20140610",655275,3,1.75,2050,11856,1,0,0,3,7,1460,590,1962,0,98006,47.5735,-122.162,2670,11856
15402,"20141016",850000,3,3.5,2620,11148,2,0,4,4,9,2060,560,1977,0,98008,47.5845,-122.115,2590,10796
15403,"20141119",246000,3,2.5,1650,6675,1,0,0,3,8,1290,360,1990,0,98023,47.2899,-122.372,1880,6675
15404,"20141216",380000,2,1,700,4836,1,0,0,4,6,700,0,1926,0,98125,47.7139,-122.288,1190,7050
15405,"20141020",813000,4,2.5,3430,7508,2,0,0,3,10,3430,0,1998,0,98052,47.6866,-122.11,3110,8741
15407,"20141105",650000,3,2.5,2350,3750,2,0,0,3,7,1740,610,2003,0,98117,47.6767,-122.365,1590,4700
15409,"20140724",398000,4,2.5,2050,14724,2,0,0,3,7,2050,0,1989,0,98019,47.73,-121.969,1920,12841
15413,"20140617",305000,3,2.25,2110,7665,1,0,0,4,7,1360,750,1973,0,98023,47.3082,-122.372,1660,8436
15415,"20140818",311000,3,1,1120,8631,1,0,0,3,7,1120,0,1942,0,98125,47.7077,-122.314,1350,7714
15416,"20141122",1650000,3,2.25,2750,6203,1,1,4,5,7,1620,1130,1959,0,98074,47.6163,-122.068,2570,7009
15417,"20140506",387000,3,1,1230,9568,1,0,0,5,7,1230,0,1962,0,98056,47.539,-122.179,1270,9575
15419,"20140925",175000,2,1,740,3434,1,0,0,5,6,740,0,1920,0,98022,47.2088,-121.992,1160,6000
15420,"20140612",248000,4,2.5,1770,5855,2,0,0,3,7,1770,0,2003,0,98038,47.3483,-122.053,1790,5679
15421,"20150403",336750,4,2.25,1720,7803,1,0,0,3,8,1350,370,1955,0,98146,47.5119,-122.337,1720,7803
15422,"20140604",685000,4,2.5,2770,45514,2,0,0,4,9,2770,0,1989,0,98077,47.7751,-122.088,2940,49495
15426,"20150128",466000,3,2.25,1880,7279,1,0,0,3,7,1280,600,1962,0,98155,47.7574,-122.322,2020,8274
15429,"20150316",319000,4,3.25,2360,8344,2,0,0,3,8,2360,0,1990,0,98058,47.4403,-122.126,1860,8410
15431,"20141117",1311000,4,3.75,3490,5625,2,0,0,3,9,2610,880,2014,0,98103,47.6685,-122.332,1940,5000
15432,"20140923",1e+06,3,2.75,2370,8900,1,0,4,4,9,1670,700,1971,0,98006,47.5648,-122.156,2840,8956
15434,"20150421",546000,4,3,1790,3600,1.5,0,0,3,8,1790,0,1901,0,98122,47.6117,-122.313,1770,3119
15438,"20150427",990000,3,2.25,2630,12899,2,0,0,4,9,2630,0,1966,0,98040,47.5479,-122.233,3140,15320
15439,"20150116",278226,4,2.5,2390,4639,2,0,0,3,8,2390,0,2006,0,98038,47.3527,-121.999,2390,4521
15445,"20141224",539500,4,2.25,2280,8550,1,0,0,3,8,1660,620,1977,0,98034,47.701,-122.231,2590,9500
15446,"20140918",299980,4,1.5,1580,10230,1,0,0,3,6,790,790,1945,2008,98178,47.5002,-122.246,1130,6955
15451,"20140815",590000,3,2.25,2680,41250,2,0,0,3,7,2680,0,1984,0,98045,47.4817,-121.749,1940,47044
15452,"20140718",526000,4,1.75,2220,6350,1,0,0,3,7,1110,1110,1959,0,98125,47.7136,-122.29,1950,8100
15453,"20150323",254500,2,1,1150,11250,1,0,0,3,6,1150,0,1920,0,98178,47.486,-122.264,1100,11400
15455,"20150121",464550,3,1.5,1690,10500,1,0,0,4,7,1690,0,1967,0,98033,47.7018,-122.165,1570,10500
15456,"20140715",409950,3,1.75,1320,6030,1,0,0,4,7,1320,0,1969,0,98052,47.6993,-122.13,1840,6565
15457,"20140507",1e+05,2,1,910,22000,1,0,0,3,6,910,0,1956,0,98001,47.2777,-122.252,1326,9891
15458,"20150302",365000,2,1.5,820,1270,2,0,0,3,7,820,0,2009,0,98144,47.5925,-122.295,1130,1201
15462,"20150311",568000,3,2.5,2740,22499,2,0,0,3,9,2740,0,1994,0,98058,47.4597,-122.153,2710,22499
15463,"20150511",334000,2,1,890,6000,1,0,0,3,6,890,0,1941,0,98118,47.5437,-122.281,1090,5900
15464,"20150115",235000,3,2,1090,8400,1,0,0,4,6,1090,0,1961,0,98168,47.4942,-122.322,1100,10850
15467,"20140605",453500,4,1.75,2000,6032,1,0,2,3,7,1300,700,1959,0,98146,47.5132,-122.389,1930,6032
15468,"20140623",1220000,4,3.75,3520,3944,1.5,0,0,5,8,2200,1320,1913,0,98109,47.6424,-122.348,2310,4725
15469,"20150128",175000,2,1,1410,7000,1,0,0,3,7,1410,0,1968,0,98055,47.4908,-122.223,1540,6000
15471,"20140904",275000,3,1.5,1950,7620,1,0,0,4,7,1010,940,1956,0,98166,47.4594,-122.346,1850,7620
15476,"20140918",525000,2,1.5,960,7200,1,0,0,3,7,960,0,1910,1987,98199,47.649,-122.403,1550,6000
15477,"20141226",215000,4,2.25,1900,9600,1,0,0,4,7,1900,0,1967,0,98031,47.4208,-122.2,2040,9600
15481,"20141024",195500,4,1,1230,8636,1.5,0,0,4,6,1230,0,1954,0,98002,47.3231,-122.219,1168,8316
15482,"20140818",338000,3,2.5,1590,7819,2,0,0,3,7,1590,0,1992,0,98055,47.4367,-122.199,1790,7733
15483,"20140812",3200000,4,3.25,7000,28206,1,1,4,4,12,3500,3500,1991,0,98075,47.5928,-122.086,4913,14663
15484,"20140820",480000,4,2.25,1770,7000,1,0,0,5,7,1770,0,1972,0,98034,47.7193,-122.218,1780,6500
15485,"20150406",383000,4,2.5,1850,8310,1,0,0,3,7,1200,650,1962,0,98155,47.7717,-122.29,1840,10080
15486,"20150331",257000,3,1.75,1430,7210,1,0,0,3,7,1430,0,1975,0,98031,47.4189,-122.168,1220,7777
15492,"20140903",665000,3,2.5,2330,15536,1,0,2,3,10,2330,0,1996,0,98074,47.655,-122.087,3320,17461
15496,"20141030",250000,4,2,1470,7412,1,0,0,3,7,1470,0,1967,0,98198,47.3702,-122.318,1390,7825
15499,"20150205",352900,2,1.5,1240,1892,2,0,0,3,7,1240,0,2002,0,98144,47.5915,-122.295,1220,1740
15501,"20150205",360000,2,1.75,1340,1050,3,0,0,3,8,1340,0,2009,0,98133,47.7053,-122.343,1340,1090
15503,"20140731",349950,3,2.5,2390,6441,2,0,0,3,7,2390,0,2002,0,98038,47.3659,-122.029,2180,7346
15506,"20150414",7e+05,4,1.75,1870,6000,1,0,0,5,8,1670,200,1949,0,98199,47.6435,-122.399,1710,6000
15509,"20150429",405000,3,1.5,1240,9975,1,0,0,3,6,1240,0,1977,0,98024,47.5667,-121.905,1390,10735
15511,"20140925",260000,4,2.5,2050,12500,1,0,0,3,7,1300,750,1965,0,98198,47.42,-122.319,1790,7900
15512,"20140904",266750,3,2.25,1650,10000,2,0,0,3,7,1650,0,1988,0,98198,47.3862,-122.315,1420,10000
15513,"20141209",1800000,5,3.75,4320,39094,2,1,4,3,8,4320,0,1938,0,98155,47.7519,-122.276,1920,7750
15515,"20140619",5e+05,3,2.5,2840,48716,1,0,3,3,9,1870,970,1994,0,98014,47.6832,-121.915,2710,43676
15516,"20150403",365000,4,1.75,3080,32997,1.5,0,0,4,7,3080,0,1950,1982,98168,47.498,-122.321,1980,5711
15517,"20140906",724000,2,1,1560,5000,1.5,0,1,4,7,1560,0,1942,0,98117,47.7006,-122.386,2620,5400
15518,"20140811",890000,4,2.75,3220,15467,2,0,0,3,11,3220,0,1994,0,98077,47.7128,-122.083,3670,16641
15519,"20140724",431000,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,98144,47.5985,-122.298,1680,3600
15520,"20140710",242000,2,1,960,21850,1,0,0,3,6,960,0,1947,0,98032,47.4122,-122.267,1020,21850
15524,"20150114",265000,2,1.75,1090,3272,1,0,0,5,8,1090,0,1970,0,98198,47.3794,-122.32,1160,5475
15525,"20150202",519000,3,1.75,2000,5680,1,0,0,4,7,1080,920,1903,0,98117,47.6805,-122.366,1230,4535
15527,"20140623",1190000,4,2.5,3160,13194,2,0,0,5,10,3160,0,1965,0,98040,47.5472,-122.233,3490,13194
15528,"20150507",295000,3,1.75,1520,6559,1,0,0,4,7,1170,350,1992,0,98038,47.35,-122.037,1520,6095
15529,"20150123",615000,3,1.75,2110,56192,1,0,0,3,7,1480,630,1978,0,98072,47.7701,-122.138,2570,46609
15535,"20140529",503000,3,2,2590,108900,2,0,0,3,8,1980,610,1988,0,98038,47.4088,-122.055,3170,108900
15536,"20141104",1047000,4,3.5,3500,4000,2,0,0,3,10,2560,940,2000,0,98112,47.628,-122.299,1910,4000
15537,"20140708",325000,2,1,800,7260,1,0,0,3,7,800,0,1953,0,98126,47.5359,-122.367,1010,7440
15541,"20150512",135000,2,1,600,6120,1,0,0,3,5,600,0,1943,1989,98168,47.5,-122.317,1090,6120
15542,"20140620",482500,4,3,1630,7626,1,0,0,5,7,1110,520,1990,0,98125,47.7168,-122.308,1630,8082
15543,"20140923",259000,4,1.5,1260,7248,1.5,0,0,5,7,1260,0,1955,0,98188,47.433,-122.292,1300,7732
15544,"20141027",210000,3,2.25,2140,9775,1,0,0,4,7,1470,670,1978,0,98023,47.306,-122.379,2050,8625
15545,"20141009",459000,4,2.75,2790,6600,2,0,0,3,9,2790,0,2000,0,98058,47.4362,-122.109,2900,6752
15546,"20140701",375000,3,1.75,2530,35150,1,0,0,4,7,1800,730,1977,0,98042,47.3913,-122.121,2460,36386
15547,"20141022",295000,3,2.25,1330,7200,1,0,0,3,7,900,430,1974,0,98146,47.5102,-122.364,1380,9570
15548,"20140512",910000,3,2,2700,6120,1,0,0,4,8,1350,1350,1962,0,98115,47.6731,-122.327,1700,4590
15551,"20141107",339950,4,2.25,2670,9040,1,0,0,3,8,2170,500,1955,0,98148,47.4666,-122.326,1880,2648
15552,"20150115",547000,5,3,2200,103237,1,0,0,3,7,1160,1040,1971,0,98072,47.7726,-122.111,2300,103237
15554,"20140701",2300000,4,4.75,3970,9778,2,0,2,4,11,3390,580,1928,0,98119,47.6312,-122.366,3970,8460
15555,"20150430",348000,3,2.5,2370,7500,1,0,3,3,8,1620,750,1979,0,98198,47.4091,-122.331,1960,8062
15556,"20150414",175000,3,1,1460,11880,1,0,0,2,7,1460,0,1961,0,98030,47.3762,-122.219,1310,9315
15557,"20140502",439950,3,2.5,1770,2875,2,0,0,3,8,1770,0,1990,0,98116,47.5631,-122.397,1770,3833
15559,"20140902",207000,3,2.5,1520,2550,2,0,0,3,7,1520,0,2005,0,98108,47.5245,-122.33,1460,2550
15560,"20140602",320000,5,2.5,3020,21441,1,0,0,4,8,1510,1510,1978,0,98042,47.3392,-122.131,1610,16445
15561,"20150406",1089000,5,3.25,5600,107157,2,0,0,3,10,3440,2160,1988,0,98072,47.7341,-122.102,3470,75794
15564,"20140813",750000,3,3.75,2460,7630,1,0,0,5,8,1940,520,1976,0,98177,47.7147,-122.373,2000,7326
15567,"20140714",745000,3,2.75,3010,12432,1,0,0,4,8,1890,1120,1970,0,98052,47.6392,-122.108,2500,12432
15568,"20140815",1825000,3,3.75,6030,39317,2,0,0,3,11,4440,1590,1991,0,98004,47.6055,-122.21,4040,12333
15569,"20140618",180000,3,2.25,1990,6350,2,0,0,3,7,1990,0,1967,0,98198,47.3822,-122.316,1220,6250
15576,"20140612",294000,4,2.5,2210,8465,1,0,0,3,8,1490,720,1990,0,98092,47.2647,-122.221,2210,7917
15577,"20150421",463000,3,1.75,2020,11095,1,0,0,4,7,1480,540,1975,0,98034,47.7351,-122.183,2030,10710
15578,"20140714",320900,3,2,1770,7251,1,0,0,4,8,1770,0,1990,0,98031,47.4087,-122.17,2560,7210
15580,"20140616",565000,4,2.75,3130,139392,2,0,0,4,9,3130,0,1981,0,98030,47.3535,-122.19,2720,104544
15582,"20140812",4e+05,4,1.75,1810,9750,2,0,0,4,7,1810,0,1977,0,98155,47.7681,-122.311,1570,10000
15587,"20140815",625000,4,2.25,2070,7200,1,0,0,5,8,1390,680,1977,0,98033,47.697,-122.169,2110,8400
15589,"20150413",435000,2,1,960,6250,1,0,0,4,6,740,220,1940,0,98126,47.5378,-122.375,1090,6000
15590,"20150313",250000,3,2.25,1900,9990,1,0,0,3,7,1300,600,1961,0,98003,47.3478,-122.298,1900,9990
15593,"20140709",1681000,5,5.25,4830,18707,2,0,1,5,9,3930,900,1952,1998,98040,47.5858,-122.247,2880,10520
15594,"20150407",250000,4,2.75,1920,7102,1,0,0,3,7,1130,790,1992,0,98106,47.539,-122.356,1830,6440
15596,"20150427",383900,3,1.5,1600,8040,1,0,0,4,7,1050,550,1965,0,98133,47.7471,-122.337,1810,7819
15597,"20150326",330000,4,2.5,2210,5929,2,0,0,3,8,2210,0,2004,0,98042,47.35,-122.139,2200,5901
15598,"20140915",624000,3,2.5,2510,47044,1,0,0,4,7,1910,600,1975,0,98072,47.7531,-122.14,2510,42803
15599,"20150211",383000,5,2,2280,5750,1,0,0,4,8,1140,1140,1951,0,98116,47.5672,-122.39,1780,5750
15601,"20150309",558000,4,3.25,3160,8876,2,0,0,3,9,2460,700,1997,0,98056,47.5153,-122.178,2900,10000
15604,"20140728",275000,3,2.5,1870,6821,2,0,0,3,7,1870,0,1989,0,98023,47.3065,-122.358,1970,6821
15606,"20140624",342500,2,1.75,1210,7507,1,0,0,3,7,1210,0,1982,0,98034,47.7078,-122.234,1840,7500
15607,"20140506",483500,4,2.5,2740,45732,2,0,0,3,8,2740,0,1995,0,98077,47.74,-122.048,2080,43560
15608,"20140801",190000,3,1.75,1350,7370,1,0,0,4,6,1350,0,1912,0,98118,47.5336,-122.278,1440,6000
